"id","name","city","district","star_rating","price_per_night","available_rooms","amenities","address"
"2329","假日酒店(天塔滨江道店)","天津","河东区","4","844","31","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","天津市河东区滨江道路468号"
"2330","海河凯里亚德(天津之眼店)","天津","河北区","4","576","34","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","天津市河北区天津之眼路176号"
"2331","岷山(滨江道1号店)","天津","和平区","4","750","43","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","天津市和平区滨江道路188号"
"2332","天塔福朋喜来登(海河店)","天津","河北区","4","682","21","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","天津市河北区海河路313号"
"2333","郁锦香(瓷房子精品店)","天津","滨海新区","4","357","32","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","天津市滨海新区瓷房子路157号"
"2334","天塔盘山开元名都酒店","天津","滨海新区","4","842","58","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","天津市滨海新区盘山路248号"
"2335","建国饭店(古文化街2号店)","天津","河北区","4","625","22","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","天津市河北区古文化街路45号"
"2336","希尔顿欢朋(津门津湾广场店)","天津","河西区","4","650","49","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","天津市河西区津湾广场路56号"
"2337","沽上古文化街商务郁锦香","天津","和平区","4","527","43","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","天津市和平区古文化街路318号"
"2338","海河海河桔子水晶酒店","天津","红桥区","4","593","47","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","天津市红桥区海河路230号"
"2339","郁锦香(五大道精品店)","天津","河北区","4","461","38","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","天津市河北区五大道路487号"
"2340","天津假日酒店(滨江道店)","天津","河东区","4","474","57","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","天津市河东区滨江道路269号"
"2341","津城雅阁(五大道店)","天津","河北区","4","356","37","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","天津市河北区五大道路185号"
"2342","锦江都城(津门盘山店)","天津","河北区","4","761","30","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","天津市河北区盘山路456号"
"2343","沽上锦江都城(盘山店)","天津","滨海新区","4","409","40","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","天津市滨海新区盘山路443号"
"2344","世纪金源(海河海河店)","天津","河北区","4","655","30","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","天津市河北区海河路71号"
"2345","天塔滨江道行政格兰云天","天津","河北区","4","636","54","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","天津市河北区滨江道路324号"
"2346","优程(天塔泰达店)","天津","南开区","3","381","75","免费WiFi,餐厅,洗衣房,会议室,停车场","天津市南开区泰达路431号"
"2347","都市花园(盘山1号店)","天津","河东区","3","201","74","免费WiFi,餐厅,洗衣房,会议室,停车场","天津市河东区盘山路220号"
"2348","天津天津之眼优程酒店","天津","滨海新区","3","190","39","免费WiFi,餐厅,洗衣房,会议室,停车场","天津市滨海新区天津之眼路411号"
"2349","沽上古文化街雅斯特酒店","天津","河北区","3","240","38","免费WiFi,餐厅,洗衣房,会议室,停车场","天津市河北区古文化街路330号"
"2350","沽上滨江道维也纳酒店","天津","和平区","3","262","51","免费WiFi,餐厅,洗衣房,会议室,停车场","天津市和平区滨江道路247号"
"2351","丽枫(古文化街2号店)","天津","红桥区","3","354","36","免费WiFi,餐厅,洗衣房,会议室,停车场","天津市红桥区古文化街路146号"
"2352","沽上雅斯特(盘山店)","天津","河北区","3","330","69","免费WiFi,餐厅,洗衣房,会议室,停车场","天津市河北区盘山路367号"
"2353","津门非繁城品(海河店)","天津","滨海新区","3","294","70","免费WiFi,餐厅,洗衣房,会议室,停车场","天津市滨海新区海河路404号"
"2354","艺龙壹堂(瓷房子景观店)","天津","红桥区","3","371","30","免费WiFi,餐厅,洗衣房,会议室,停车场","天津市红桥区瓷房子路67号"
"2355","青季(天津之眼精品店)","天津","河西区","3","197","63","免费WiFi,餐厅,洗衣房,会议室,停车场","天津市河西区天津之眼路112号"
"2356","天塔盘山旗舰城市便捷","天津","滨海新区","3","214","42","免费WiFi,餐厅,洗衣房,会议室,停车场","天津市滨海新区盘山路429号"
"2357","津门古文化街中心和颐","天津","河北区","3","181","70","免费WiFi,餐厅,洗衣房,会议室,停车场","天津市河北区古文化街路157号"
"2358","天津津湾广场桔子酒店","天津","红桥区","3","313","45","免费WiFi,餐厅,洗衣房,会议室,停车场","天津市红桥区津湾广场路213号"
"2359","海河格林东方(天津之眼店)","天津","河东区","3","268","31","免费WiFi,餐厅,洗衣房,会议室,停车场","天津市河东区天津之眼路273号"
"2360","海河津湾广场旗舰锦江之星品尚","天津","河北区","3","296","41","免费WiFi,餐厅,洗衣房,会议室,停车场","天津市河北区津湾广场路403号"
"2361","城市便捷(沽上海河店)","天津","南开区","3","371","53","免费WiFi,餐厅,洗衣房,会议室,停车场","天津市南开区海河路288号"
"2362","格盟(天津之眼1号店)","天津","南开区","3","263","39","免费WiFi,餐厅,洗衣房,会议室,停车场","天津市南开区天津之眼路317号"
"2363","桔子(海河都会店)","天津","南开区","3","366","36","免费WiFi,餐厅,洗衣房,会议室,停车场","天津市南开区海河路201号"
"2364","津城天津之眼如家精选酒店","天津","红桥区","3","345","60","免费WiFi,餐厅,洗衣房,会议室,停车场","天津市红桥区天津之眼路90号"
"2365","海河古文化街度假和颐","天津","河东区","3","366","43","免费WiFi,餐厅,洗衣房,会议室,停车场","天津市河东区古文化街路475号"
"2366","城市便捷(滨江道中心店)","天津","河东区","3","327","66","免费WiFi,餐厅,洗衣房,会议室,停车场","天津市河东区滨江道路466号"
"2367","天塔津湾广场旗舰宜必思尚品","天津","河东区","3","289","50","免费WiFi,餐厅,洗衣房,会议室,停车场","天津市河东区津湾广场路337号"
"2368","和颐(瓷房子2号店)","天津","河东区","3","240","40","免费WiFi,餐厅,洗衣房,会议室,停车场","天津市河东区瓷房子路167号"
"2369","青季(古文化街都会店)","天津","滨海新区","3","261","65","免费WiFi,餐厅,洗衣房,会议室,停车场","天津市滨海新区古文化街路482号"
"2370","沽上津湾广场度假雅斯特","天津","和平区","3","345","59","免费WiFi,餐厅,洗衣房,会议室,停车场","天津市和平区津湾广场路378号"
"2371","非繁城品(津门天津之眼店)","天津","滨海新区","3","243","31","免费WiFi,餐厅,洗衣房,会议室,停车场","天津市滨海新区天津之眼路293号"
"2372","优程(瓷房子1号店)","天津","河北区","3","226","58","免费WiFi,餐厅,洗衣房,会议室,停车场","天津市河北区瓷房子路310号"
"2373","天津艺龙壹堂(天津之眼店)","天津","河北区","3","197","40","免费WiFi,餐厅,洗衣房,会议室,停车场","天津市河北区天津之眼路29号"
"2374","津门优程(泰达店)","天津","南开区","3","364","37","免费WiFi,餐厅,洗衣房,会议室,停车场","天津市南开区泰达路110号"
"2375","非繁城品(滨江道2号店)","天津","河东区","3","213","39","免费WiFi,餐厅,洗衣房,会议室,停车场","天津市河东区滨江道路15号"
"2376","城市便捷(滨江道2号店)","天津","南开区","2","121","44","免费WiFi,24小时热水,空调,电视","天津市南开区滨江道路453号"
"2377","7天(盘山5号店)","天津","南开区","2","163","112","免费WiFi,24小时热水,空调,电视","天津市南开区盘山路225号"
"2378","天塔古文化街行政悦季","天津","红桥区","2","164","85","免费WiFi,24小时热水,空调,电视","天津市红桥区古文化街路95号"
"2379","天塔盘山轻住酒店","天津","南开区","2","124","42","免费WiFi,24小时热水,空调,电视","天津市南开区盘山路143号"
"2380","尚美(津湾广场5号店)","天津","红桥区","2","140","54","免费WiFi,24小时热水,空调,电视","天津市红桥区津湾广场路236号"
"2381","沽上天津之眼格林豪泰酒店","天津","河东区","2","198","59","免费WiFi,24小时热水,空调,电视","天津市河东区天津之眼路330号"
"2382","天塔泰达行政逸米","天津","红桥区","2","102","51","免费WiFi,24小时热水,空调,电视","天津市红桥区泰达路156号"
"2383","派酒店(瓷房子都会店)","天津","红桥区","2","106","118","免费WiFi,24小时热水,空调,电视","天津市红桥区瓷房子路422号"
"2384","天津泰达派酒店酒店","天津","南开区","2","125","115","免费WiFi,24小时热水,空调,电视","天津市南开区泰达路256号"
"2385","津城意式风情区尚客优酒店","天津","河东区","2","180","59","免费WiFi,24小时热水,空调,电视","天津市河东区意式风情区路375号"
"2386","天津古文化街旗舰易佰","天津","河东区","2","217","98","免费WiFi,24小时热水,空调,电视","天津市河东区古文化街路210号"
"2387","途窝(天津之眼1号店)","天津","和平区","2","113","54","免费WiFi,24小时热水,空调,电视","天津市和平区天津之眼路196号"
"2388","天津天津之眼拾光里酒店","天津","河东区","2","178","44","免费WiFi,24小时热水,空调,电视","天津市河东区天津之眼路229号"
"2389","天塔布丁(滨江道店)","天津","红桥区","2","218","71","免费WiFi,24小时热水,空调,电视","天津市红桥区滨江道路102号"
"2390","天津99优选(瓷房子店)","天津","河北区","2","147","83","免费WiFi,24小时热水,空调,电视","天津市河北区瓷房子路107号"
"2391","驿居(天津之眼1号店)","天津","南开区","2","118","76","免费WiFi,24小时热水,空调,电视","天津市南开区天津之眼路91号"
"2392","天津瓷房子都会城市便捷","天津","和平区","2","149","120","免费WiFi,24小时热水,空调,电视","天津市和平区瓷房子路269号"
"2393","布丁(五大道行政店)","天津","河北区","2","118","116","免费WiFi,24小时热水,空调,电视","天津市河北区五大道路147号"
"2394","津门五大道商务青旅之家","天津","滨海新区","2","207","86","免费WiFi,24小时热水,空调,电视","天津市滨海新区五大道路496号"
"2395","天塔津湾广场旗舰悦季","天津","滨海新区","2","193","40","免费WiFi,24小时热水,空调,电视","天津市滨海新区津湾广场路413号"
"2396","99优选(泰达行政店)","天津","河北区","2","198","114","免费WiFi,24小时热水,空调,电视","天津市河北区泰达路255号"
"2397","汉庭(古文化街旗舰店)","天津","南开区","2","134","64","免费WiFi,24小时热水,空调,电视","天津市南开区古文化街路218号"
"2398","津城悦季(滨江道店)","天津","河北区","2","138","56","免费WiFi,24小时热水,空调,电视","天津市河北区滨江道路109号"
"2399","沽上意式风情区汉庭酒店","天津","红桥区","2","117","101","免费WiFi,24小时热水,空调,电视","天津市红桥区意式风情区路477号"
"2400","海河锦江之星(意式风情区店)","天津","河西区","2","128","111","免费WiFi,24小时热水,空调,电视","天津市河西区意式风情区路254号"
"2401","郑州喜来登(少林寺店)","郑州","惠济区","5","1029","23","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","郑州市惠济区少林寺路219号"
"2402","华尔道夫(如意湖中心店)","郑州","二七区","5","1832","26","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","郑州市二七区如意湖路333号"
"2403","中州河南博物院中心威斯汀","郑州","金水区","5","711","17","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","郑州市金水区河南博物院路360号"
"2404","郑州嵩山皇冠假日酒店","郑州","中原区","5","2167","39","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","郑州市中原区嵩山路464号"
"2405","建国铂萃(绿城北龙湖店)","郑州","郑东新区","5","2413","38","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","郑州市郑东新区北龙湖路403号"
"2406","万达文华(大玉米楼3号店)","郑州","金水区","5","2203","19","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","郑州市金水区大玉米楼路218号"
"2407","文华东方(黄河风景区旗舰店)","郑州","管城区","5","1708","24","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","郑州市管城区黄河风景区路223号"
"2408","郑州二七广场洲际酒店","郑州","惠济区","5","2786","13","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","郑州市惠济区二七广场路20号"
"2409","郑州如意湖康莱德酒店","郑州","惠济区","5","2520","22","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","郑州市惠济区如意湖路142号"
"2410","绿城少林寺君悦酒店","郑州","管城区","5","733","26","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","郑州市管城区少林寺路50号"
"2411","嘉佩乐(中原福塔1号店)","郑州","中原区","5","1123","20","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","郑州市中原区中原福塔路361号"
"2412","绿城大玉米楼丽思卡尔顿酒店","郑州","二七区","5","2353","24","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","郑州市二七区大玉米楼路53号"
"2413","香格里拉(郑州中原福塔店)","郑州","郑东新区","5","1006","11","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","郑州市郑东新区中原福塔路417号"
"2414","皇冠假日(中州龙子湖店)","郑州","金水区","5","1497","35","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","郑州市金水区龙子湖路206号"
